City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
245,Twin Falls,US,2020-01-04 00:47:21,42.57,-114.46,41.0,80,1,6.93
246,Ketchikan,US,2020-01-04 00:47:22,55.34,-131.65,32.0,93,90,18.34
247,Zhezkazgan,KZ,2020-01-04 00:47:22,47.8,67.71,26.15,97,99,7.36
248,Leshukonskoye,RU,2020-01-04 00:47:22,64.9,45.76,34.72,98,100,13.2
249,Svobodnyy,RU,2020-01-04 00:47:23,53.85,40.53,30.0,93,96,16.4
250,Arkadelphia,US,2020-01-04 00:47:23,34.12,-93.05,55.4,76,90,6.93
251,Amahai,ID,2020-01-04 00:47:23,-3.31,129.0,87.01,81,99,1.01
252,Airai,TL,2020-01-04 00:47:23,-8.93,125.41,74.41,82,98,2.06
253,Havoysund,NO,2020-01-04 00:47:24,71.0,24.66,32.0,71,75,21.92
254,Milkovo,BG,2020-01-04 00:47:24,41.53,24.68,42.01,55,32,5.82
255,Qaqortoq,GL,2020-01-04 00:47:24,60.72,-46.03,33.8,34,100,40.26
256,Ilulissat,GL,2020-01-04 00:47:24,69.22,-51.1,14.0,56,100,8.05
257,Fochville,ZA,2020-01-04 00:47:25,-26.49,27.49,62.01,94,75,5.01
258,Ust-Kan,RU,2020-01-04 00:47:25,50.93,84.77,10.33,81,88,4.0
259,Margate,AU,2020-01-04 00:47:25,-43.03,147.26,82.99,24,91,18.34
260,Coahuayana,MX,2020-01-04 00:47:25,18.62,-100.35,79.14,43,100,0.87
261,Kavaratti,IN,2020-01-04 00:47:25,10.57,72.64,80.87,79,100,14.81
262,Poum,MK,2020-01-04 00:47:26,41.28,20.71,33.15,37,0,1.48
263,Gorontalo,ID,2020-01-04 00:47:26,0.54,123.06,78.22,89,100,5.17
264,Port Macquarie,AU,2020-01-04 00:47:26,-31.43,152.91,100.99,36,0,5.82
265,Lata,IN,2020-01-04 00:47:27,30.78,78.62,2.73,84,59,8.41
266,Severo-Kurilsk,RU,2020-01-04 00:47:27,50.68,156.12,24.24,84,100,16.06
267,Ostrovnoy,RU,2020-01-04 00:47:27,68.05,39.51,31.5,82,90,24.36
268,Kuandian,CN,2020-01-04 00:47:27,40.73,124.78,18.68,79,19,3.44
269,Dickinson,US,2020-01-04 00:47:28,46.88,-102.79,19.0,85,1,6.93
270,Lokosovo,RU,2020-01-04 00:47:28,61.13,74.84,9.61,91,99,12.41
271,Isangel,VU,2020-01-04 00:47:28,-19.55,169.27,80.6,69,40,8.05
272,Opuwo,NA,2020-01-04 00:47:28,-18.06,13.84,69.08,84,76,2.37
273,Palafrugell,ES,2020-01-04 00:47:29,41.92,3.16,51.01,100,70,1.12
274,Bandarbeyla,SO,2020-01-04 00:47:29,9.49,50.81,78.03,77,82,15.21
275,Olfen,DE,2020-01-04 00:47:29,51.71,7.38,39.99,93,82,6.93
276,Henties Bay,NA,2020-01-04 00:47:29,-22.12,14.28,61.0,92,49,3.0
277,Mhasla,IN,2020-01-04 00:47:29,18.13,73.11,66.04,78,1,6.08
278,Galle,GN,2020-01-04 00:47:30,10.08,-12.83,69.21,25,52,1.95
279,Golden,US,2020-01-04 00:44:58,39.76,-105.22,44.6,35,1,9.17
280,Buraydah,SA,2020-01-04 00:47:30,26.33,43.97,55.4,76,40,4.7
281,Imbituba,BR,2020-01-04 00:47:31,-28.24,-48.67,71.6,100,75,12.75
282,Bud,NO,2020-01-04 00:47:31,62.91,6.91,39.2,69,100,26.4
283,Vao,EE,2020-01-04 00:47:31,59.1,26.19,33.33,71,57,9.08
284,Evanston,US,2020-01-04 00:45:48,42.04,-87.69,36.0,69,90,5.82
285,Nouakchott,MR,2020-01-04 00:47:32,18.08,-15.98,64.4,17,100,9.17
286,Strezhevoy,RU,2020-01-04 00:47:32,60.73,77.6,10.4,85,90,13.42
287,Seabra,BR,2020-01-04 00:47:33,-12.42,-41.77,63.75,98,100,5.46
288,Mineros,BO,2020-01-04 00:47:33,-17.12,-63.23,82.4,69,75,2.24
289,Safford,US,2020-01-04 00:47:33,32.83,-109.71,55.4,28,1,6.93
290,Shenjiamen,CN,2020-01-04 00:47:34,29.96,122.3,54.68,92,100,3.74
291,Mackay,CA,2020-01-04 00:47:34,53.65,-115.58,19.4,92,75,9.17
292,La Ronge,CA,2020-01-04 00:47:34,55.1,-105.3,15.8,72,90,3.36
293,Nicoya,CR,2020-01-04 00:47:34,10.15,-85.45,80.6,65,20,4.7
294,Merauke,ID,2020-01-04 00:47:34,-8.49,140.4,87.33,59,100,4.43
295,Miles City,US,2020-01-04 00:47:35,46.41,-105.84,33.8,59,90,6.93
296,Wajima,JP,2020-01-04 00:47:35,37.4,136.9,37.4,74,75,11.56
297,Chumikan,RU,2020-01-04 00:47:35,54.72,135.31,-12.23,80,0,6.17
